chr1	182498728	182499128	Merged-chr1-182498928-1	7.92	6.25	6.48	9.53	12.14	32.54	13.83	13.23
chr1	182657111	182657511	Merged-chr1-182657311-1	6.34	3.91	4.32	10.21	3.03	3.54	8.95	5.29
chr1	182744831	182745231	Merged-chr1-182745031-2	7.13	11.72	4.32	6.12	10.62	13.44	9.76	7.05
chr1	182764240	182764640	Merged-chr1-182764440-1	3.96	3.91	2.16	9.53	11.38	14.85	4.07	4.41
chr1	182875601	182876001	Merged-chr1-182875801-1	8.72	6.25	14.4	15.65	9.1	29	3.25	4.41
chr1	182938363	182938763	Merged-chr1-182938563-2	11.88	3.91	3.6	1.36	14.42	17.68	11.39	12.34
chr1	182990374	182990774	Merged-chr1-182990574-1	0.79	2.34	2.88	1.36	6.83	11.32	7.32	7.94
chr1	183162731	183163131	Merged-chr1-183162925-3	7.92	7.81	5.04	5.44	9.86	18.39	9.76	17.63
chr1	183375971	183376371	Merged-chr1-183376181-4	15.05	10.94	10.08	5.44	34.14	52.34	29.29	36.15
chr1	183769729	183770129	Merged-chr1-183769940-3	2.38	5.47	14.4	8.17	20.49	31.12	4.07	7.94
chr1	183811421	183811821	Merged-chr1-183811621-1	0	2.34	0.72	0	9.1	4.95	6.51	15.87
chr1	183983099	183983499	Merged-chr1-183983295-4	41.99	42.96	45.36	36.74	3.03	6.37	3.25	0.88
chr1	183988252	183988652	Merged-chr1-183988403-4	40.41	38.28	87.13	82.33	11.38	8.49	1.63	6.17
chr1	184183876	184184276	Merged-chr1-184184065-3	1.58	3.12	9.36	7.48	12.14	9.9	8.95	5.29
chr1	184210182	184210582	Merged-chr1-184210380-3	3.96	3.91	2.16	1.36	9.86	11.32	15.46	30.86
chr1	184217805	184218205	Merged-chr1-184218018-6	1.58	0.78	20.88	10.21	20.49	15.56	22.78	21.16
chr1	184436317	184436717	Merged-chr1-184436517-6	5.55	8.59	43.2	34.7	50.07	96.19	47.2	56.43
chr1	184445215	184445615	Merged-chr1-184445415-1	6.34	7.81	25.2	30.62	8.35	8.49	4.88	10.58
chr1	184461512	184461912	Merged-chr1-184461701-4	9.51	5.47	12.96	6.12	22.76	27.58	20.34	22.93
chr1	184600200	184600600	Merged-chr1-184600400-2	2.38	1.56	5.04	7.48	10.62	12.02	1.63	0.88
chr1	184838488	184838888	Merged-chr1-184838681-5	19.02	15.62	34.56	24.5	6.07	28.29	7.32	9.7
chr1	184856621	184857021	Merged-chr1-184856821-1	2.38	0	7.2	10.21	4.55	7.78	4.88	3.53
chr1	185757709	185758109	Merged-chr1-185757909-2	4.75	2.34	21.6	25.18	3.79	4.24	2.44	4.41
chr1	185857841	185858241	Merged-chr1-185858036-4	6.34	7.81	5.04	7.48	15.17	31.12	28.48	27.33
chr1	185882069	185882469	Merged-chr1-185882269-2	3.17	3.12	2.88	10.21	7.59	7.07	15.46	20.28
chr1	185906961	185907361	Merged-chr1-185907145-4	2.38	7.81	22.32	27.22	7.59	13.44	9.76	14.11
chr1	186499603	186500003	Merged-chr1-186499803-2	3.17	9.37	14.4	15.65	4.55	3.54	13.83	9.7
chr1	186519329	186519729	Merged-chr1-186519529-1	1.58	3.12	5.04	17.01	2.28	1.41	1.63	0
chr1	186556346	186556746	Merged-chr1-186556537-3	4.75	5.47	7.92	4.76	6.07	10.61	5.7	15.87
chr1	186606005	186606405	Merged-chr1-186606205-2	3.96	7.03	15.84	19.73	3.03	3.54	6.51	3.53
chr1	186694039	186694439	Merged-chr1-186694239-3	2.38	3.91	5.76	1.36	42.49	42.44	50.45	40.56
chr1	186881388	186881788	Merged-chr1-186881588-1	2.38	1.56	1.44	2.04	3.03	5.66	8.14	11.46
chr1	187059662	187060062	Merged-chr1-187059866-4	0	1.56	1.44	4.76	16.69	15.56	26.04	23.81
chr1	187155675	187156075	Merged-chr1-187155875-1	3.17	2.34	6.48	10.21	12.14	14.15	21.97	14.11
chr1	187943732	187944132	Merged-chr1-187943932-1	7.92	4.69	12.24	19.05	4.55	2.83	1.63	4.41
chr1	188442178	188442578	Merged-chr1-188442377-5	7.13	5.47	14.4	11.57	17.45	17.68	41.5	46.73
chr1	188474872	188475272	Merged-chr1-188475072-1	1.58	2.34	2.88	15.65	1.52	1.41	2.44	3.53
chr1	188495843	188496243	Merged-chr1-188496043-2	0	3.91	17.28	32.66	3.03	4.24	4.07	2.65
chr1	189791432	189791832	Merged-chr1-189791632-1	0.79	2.34	8.64	13.61	2.28	1.41	0	0.88
chr1	189902409	189902809	Merged-chr1-189902609-1	3.17	2.34	6.48	12.25	6.83	6.37	4.07	4.41
chr1	189907089	189907489	Merged-chr1-189907289-2	5.55	2.34	5.76	4.76	9.1	12.73	7.32	14.11
chr1	190154302	190154702	Merged-chr1-190154501-4	9.51	7.81	56.16	63.96	28.07	43.85	13.02	19.4
chr1	191117860	191118260	Merged-chr1-191118052-4	3.17	7.03	38.16	44.91	43.25	58	3.25	7.05
chr1	192847037	192847437	Merged-chr1-192847238-7	14.26	12.5	18	17.01	23.52	22.63	11.39	14.11
chr1	192850042	192850442	Merged-chr1-192850245-4	21.39	15.62	8.64	14.97	10.62	23.34	11.39	19.4
chr1	193013676	193014076	Merged-chr1-193013876-2	11.09	7.03	19.44	40.83	2.28	3.54	2.44	3.53
chr1	193040110	193040510	Merged-chr1-193040310-1	3.17	0.78	11.52	8.17	2.28	2.83	2.44	2.65
chr1	193054262	193054662	Merged-chr1-193054462-2	9.51	7.81	7.2	2.72	6.83	2.83	23.6	19.4
chr1	193056786	193057186	Merged-chr1-193056986-2	2.38	4.69	20.88	18.37	3.79	5.66	2.44	5.29
chr1	193269220	193269620	Merged-chr1-193269420-2	2.38	0	1.44	2.04	15.17	12.73	43.13	49.38
chr1	193348598	193348998	Merged-chr1-193348785-6	13.47	9.37	15.84	14.29	26.55	24.05	4.88	11.46
chr1	193380933	193381333	Merged-chr1-193381133-2	1.58	6.25	13.68	16.33	2.28	11.32	5.7	9.7
chr1	193416144	193416544	Merged-chr1-193416340-4	5.55	6.25	40.32	46.27	9.86	12.73	11.39	11.46
chr1	193435459	193435859	Merged-chr1-193435659-1	2.38	0.78	2.16	3.4	3.79	6.37	12.21	3.53
chr1	193452348	193452748	Merged-chr1-193452537-6	4.75	0	20.88	22.45	26.55	37.49	67.54	38.8
chr1	193561726	193562126	Merged-chr1-193561923-6	5.55	3.91	15.84	17.69	44.76	48.1	34.99	38.8
chr1	193616840	193617240	Merged-chr1-193617035-3	2.38	5.47	0	2.04	7.59	14.85	17.09	18.52
chr1	193620059	193620459	Merged-chr1-193620233-7	10.3	4.69	14.4	10.21	12.9	8.49	17.9	22.04
chr1	193626877	193627277	Merged-chr1-193627077-1	3.96	0.78	10.08	19.05	3.03	5.66	13.02	20.28
chr1	193627087	193627487	Merged-chr1-193627287-1	3.17	0	14.4	21.09	3.03	6.37	13.02	13.23
chr1	193627564	193627964	Merged-chr1-193627764-1	2.38	0.78	5.04	5.44	3.79	7.07	7.32	29.1
chr1	193734921	193735321	Merged-chr1-193735133-4	3.96	2.34	12.96	6.12	18.21	17.68	4.07	13.23
chr1	193900887	193901287	Merged-chr1-193901094-3	8.72	9.37	61.2	56.48	12.14	23.34	5.7	14.99
chr1	193906004	193906404	Merged-chr1-193906204-1	3.96	5.47	17.28	13.61	8.35	8.49	3.25	4.41
chr1	193960416	193960816	Merged-chr1-193960616-1	4.75	11.72	7.92	6.8	5.31	12.73	9.76	12.34
chr1	194562703	194563103	Merged-chr1-194562907-7	15.05	13.28	87.85	68.72	30.35	53.75	4.07	11.46
chr1	194566190	194566590	Merged-chr1-194566390-2	4.75	4.69	92.17	100.7	15.17	31.12	2.44	4.41
chr1	194595800	194596200	Merged-chr1-194596000-1	7.92	7.81	3.6	6.8	13.66	14.15	4.88	8.82
chr1	194596655	194597055	Merged-chr1-194596838-4	5.55	11.72	19.44	17.69	12.14	16.27	9.76	11.46
chr1	195021646	195022046	Merged-chr1-195021864-7	15.05	15.62	49.68	30.62	59.18	96.9	21.97	34.39
chr1	195042163	195042563	Merged-chr1-195042363-2	2.38	1.56	40.32	47.63	3.79	2.12	4.88	1.76
chr1	195055804	195056204	Merged-chr1-195056009-4	1.58	2.34	12.96	12.93	94.84	101.85	41.5	52.9
chr1	195098999	195099399	Merged-chr1-195099214-4	1.58	1.56	1.44	0	38.69	52.34	102.53	120.8
chr1	195119159	195119559	Merged-chr1-195119370-4	3.17	1.56	0.72	0.68	25.8	38.9	82.19	79.36
chr1	195136627	195137027	Merged-chr1-195136833-4	7.13	5.47	4.32	3.4	223.82	242.6	291.31	309.49
chr1	195137820	195138220	Merged-chr1-195138024-4	1.58	2.34	2.16	4.76	101.67	95.48	186.34	202.8
chr1	195277971	195278371	Merged-chr1-195278171-2	3.96	7.81	18	16.33	12.14	15.56	4.88	0
chr1	195344963	195345363	Merged-chr1-195345172-4	6.34	19.53	38.88	55.12	5.31	11.32	4.07	1.76
chr1	195395498	195395898	Merged-chr1-195395698-3	1.58	7.81	10.8	8.17	115.32	140.75	9.76	22.04
chr1	196468499	196468899	Merged-chr1-196468699-2	4.75	3.12	14.4	14.97	8.35	8.49	7.32	7.05
chr1	196706839	196707239	Merged-chr1-196707039-2	3.96	5.47	16.56	20.41	2.28	4.24	1.63	10.58
chr1	196767701	196768101	Merged-chr1-196767901-2	7.92	3.12	58.32	42.87	4.55	7.07	2.44	2.65
chr1	196789989	196790389	Merged-chr1-196790189-1	4.75	2.34	12.24	20.41	0.76	0.71	1.63	0
chr1	196957474	196957874	Merged-chr1-196957646-4	16.64	17.19	8.64	8.17	12.9	28.29	22.78	25.57
chr10	3154182	3154582	Merged-chr10-3154382-1	1.58	1.56	2.88	4.08	8.35	16.27	1.63	3.53
chr10	3203818	3204218	Merged-chr10-3204018-2	3.17	3.91	21.6	29.26	0	2.12	0.81	1.76
chr10	3303288	3303688	Merged-chr10-3303488-1	5.55	5.47	10.08	5.44	3.79	4.24	1.63	0.88
chr10	4378745	4379145	Merged-chr10-4378945-2	2.38	4.69	6.48	16.33	1.52	10.61	12.21	7.94
chr10	4409776	4410176	Merged-chr10-4409976-2	2.38	2.34	5.76	0.68	1.52	5.66	34.99	44.09
chr10	4477996	4478396	Merged-chr10-4478196-1	5.55	7.81	20.16	42.87	2.28	5.66	3.25	0.88
chr10	4797085	4797485	Merged-chr10-4797285-2	2.38	3.91	26.64	37.42	0.76	1.41	0	0
chr10	5164242	5164642	Merged-chr10-5164443-4	4.75	3.91	20.88	23.82	2.28	9.19	5.7	15.87
chr10	5235263	5235663	Merged-chr10-5235463-1	21.39	13.28	20.16	15.65	6.83	9.19	4.07	0.88
chr10	5651668	5652068	Merged-chr10-5651846-3	3.96	2.34	2.16	3.4	6.07	13.44	15.46	11.46
chr10	5732695	5733095	Merged-chr10-5732887-4	0	1.56	7.2	4.76	25.04	45.27	18.72	18.52
chr10	5741293	5741693	Merged-chr10-5741475-4	3.17	1.56	7.2	4.76	54.63	63.66	51.26	36.15
chr10	5756457	5756857	Merged-chr10-5756657-2	0	0	17.28	14.29	3.79	2.83	0.81	0.88
chr10	5790268	5790668	Merged-chr10-5790468-1	2.38	4.69	13.68	14.97	3.79	4.95	3.25	1.76
chr10	5870710	5871110	Merged-chr10-5870907-4	2.38	3.12	2.88	0.68	11.38	13.44	13.02	11.46
chr10	7075047	7075447	Merged-chr10-7075261-6	3.96	3.12	12.24	14.29	48.56	40.32	23.6	25.57
chr10	7380926	7381326	Merged-chr10-7381128-3	2.38	3.12	20.88	10.21	8.35	4.24	6.51	0.88
chr10	8613300	8613700	Merged-chr10-8613500-2	5.55	2.34	28.08	30.62	6.83	6.37	4.07	2.65
chr10	8618590	8618990	Merged-chr10-8618783-4	20.6	15.62	17.28	18.37	16.69	22.63	5.7	2.65
chr10	8618888	8619288	Merged-chr10-8619088-2	15.05	9.37	42.48	42.87	11.38	20.51	3.25	3.53
chr10	8622316	8622716	Merged-chr10-8622516-1	1.58	3.91	7.2	3.4	8.35	15.56	4.07	3.53
chr10	8670943	8671343	Merged-chr10-8671135-5	9.51	7.03	84.25	54.44	32.62	64.36	24.41	15.87
chr10	8671752	8672152	Merged-chr10-8671953-4	7.92	1.56	62.64	34.7	32.62	46.68	9.76	7.05
chr10	9306116	9306516	Merged-chr10-9306316-2	6.34	6.25	28.8	23.13	0	4.95	0	0.88
chr10	9323086	9323486	Merged-chr10-9323286-1	2.38	5.47	10.8	16.33	0.76	2.12	1.63	1.76
chr10	10277220	10277620	Merged-chr10-10277420-1	2.38	3.91	8.64	4.76	4.55	9.9	8.14	13.23
chr10	10952293	10952693	Merged-chr10-10952493-2	7.13	5.47	10.8	14.29	0.76	4.24	4.07	1.76
chr10	12495319	12495719	Merged-chr10-12495524-3	0.79	5.47	17.28	12.93	4.55	8.49	1.63	3.53
chr10	12577793	12578193	Merged-chr10-12577993-2	7.13	7.03	13.68	15.65	3.03	4.95	2.44	3.53
chr10	12631883	12632283	Merged-chr10-12632083-1	2.38	0.78	5.04	10.89	1.52	2.12	1.63	3.53
chr10	12642058	12642458	Merged-chr10-12642258-1	10.3	7.03	7.2	5.44	11.38	13.44	13.02	17.63
chr10	12675680	12676080	Merged-chr10-12675880-2	3.17	2.34	2.88	7.48	13.66	17.68	5.7	7.94
chr10	12696372	12696772	Merged-chr10-12696572-2	1.58	3.12	20.16	28.58	3.03	7.78	2.44	0
chr10	12716882	12717282	Merged-chr10-12717083-3	4.75	7.03	5.76	8.85	10.62	9.9	5.7	16.75
chr10	13118091	13118491	Merged-chr10-13118291-1	2.38	1.56	3.6	11.57	3.79	1.41	0.81	0
chr10	13256486	13256886	Merged-chr10-13256688-4	1.58	1.56	0.72	1.36	22.76	27.58	30.11	29.1
chr10	13502585	13502985	Merged-chr10-13502785-1	14.26	14.84	5.04	7.48	0.76	2.12	1.63	1.76
chr10	13695602	13696002	Merged-chr10-13695803-3	6.34	1.56	1.44	4.08	7.59	11.32	21.16	13.23
chr10	16729881	16730281	Merged-chr10-16730081-1	7.13	3.91	1.44	4.76	19.73	20.51	27.67	16.75
chr10	16732346	16732746	Merged-chr10-16732543-4	12.68	15.62	33.12	43.55	9.86	24.75	27.67	21.16
chr10	16797381	16797781	Merged-chr10-16797581-2	11.09	10.15	15.12	15.65	37.94	41.73	25.23	24.69
chr10	17447550	17447950	Merged-chr10-17447750-1	7.92	7.81	12.96	12.25	20.49	19.1	17.09	14.99
chr10	17796163	17796563	Merged-chr10-17796363-1	3.17	3.12	2.88	9.53	11.38	9.19	1.63	0.88
chr10	19559660	19560060	Merged-chr10-19559860-2	2.38	1.56	5.04	2.04	13.66	20.51	0	3.53
chr10	20050836	20051236	Merged-chr10-20051036-1	1.58	3.12	10.8	31.3	18.97	31.12	2.44	10.58
chr10	20065564	20065964	Merged-chr10-20065764-2	0.79	0.78	2.16	2.04	21.24	26.17	8.14	4.41
chr10	20710418	20710818	Merged-chr10-20710618-1	1.58	0	3.6	4.08	3.03	10.61	7.32	7.05
chr10	21391989	21392389	Merged-chr10-21392192-5	15.05	5.47	28.8	35.38	12.9	20.51	0.81	1.76
chr10	21544075	21544475	Merged-chr10-21544275-1	3.17	0.78	5.04	12.93	0.76	2.12	1.63	0
chr10	21642815	21643215	Merged-chr10-21643016-4	27.73	17.97	2.16	4.08	9.86	22.63	10.58	6.17
chr10	21711712	21712112	Merged-chr10-21711906-4	21.39	17.97	23.76	25.86	16.69	25.46	4.07	4.41
chr10	24552676	24553076	Merged-chr10-24552876-1	3.96	2.34	15.12	4.08	5.31	7.78	3.25	4.41
chr10	24604009	24604409	Merged-chr10-24604213-3	0	1.56	0.72	3.4	37.94	50.22	6.51	18.52
chr10	24700382	24700782	Merged-chr10-24700582-1	3.17	5.47	2.88	2.72	8.35	5.66	8.14	18.52
chr10	24706862	24707262	Merged-chr10-24707062-2	5.55	7.81	2.88	2.04	6.07	2.83	26.85	14.99
chr10	25016291	25016691	Merged-chr10-25016491-2	7.92	4.69	4.32	3.4	12.9	7.78	7.32	8.82
chr10	25115210	25115610	Merged-chr10-25115428-5	3.96	3.91	15.84	19.73	18.97	25.46	35.8	42.32
chr10	25177767	25178167	Merged-chr10-25177967-2	3.17	3.12	24.48	25.18	4.55	4.24	1.63	3.53
chr10	25568296	25568696	Merged-chr10-25568496-2	2.38	2.34	19.44	21.09	0.76	4.24	0	6.17
chr10	25969498	25969898	Merged-chr10-25969698-2	9.51	3.91	11.52	12.25	0.76	2.12	1.63	0
chr10	25995150	25995550	Merged-chr10-25995350-2	1.58	0	12.24	14.97	3.03	1.41	5.7	1.76
chr10	27310284	27310684	Merged-chr10-27310484-1	1.58	2.34	10.8	11.57	3.03	1.41	4.07	0
chr10	27708160	27708560	Merged-chr10-27708360-1	0.79	6.25	15.12	18.37	18.21	12.02	20.34	9.7
chr10	27813966	27814366	Merged-chr10-27814161-3	7.92	7.81	25.92	17.69	2.28	4.24	1.63	0.88
chr10	27853502	27853902	Merged-chr10-27853702-2	0.79	0	24.48	14.29	3.79	4.95	0.81	0.88
chr10	29887314	29887714	Merged-chr10-29887514-2	11.88	12.5	22.32	21.09	5.31	9.19	2.44	0.88
chr10	30337980	30338380	Merged-chr10-30338174-3	7.92	14.06	13.68	11.57	15.93	14.85	16.27	24.69
chr10	30350017	30350417	Merged-chr10-30350217-2	3.96	0.78	9.36	10.21	6.07	10.61	3.25	3.53
chr10	30406661	30407061	Merged-chr10-30406861-2	7.13	5.47	12.96	13.61	2.28	1.41	2.44	5.29
chr10	30407196	30407596	Merged-chr10-30407401-3	14.26	8.59	10.8	14.97	31.87	49.51	13.83	13.23
chr10	30472335	30472735	Merged-chr10-30472536-4	7.13	2.34	7.2	5.44	78.15	87	43.94	44.97
chr10	30506271	30506671	Merged-chr10-30506459-4	3.17	5.47	27.36	12.93	50.07	75.68	3.25	6.17
chr10	30529964	30530364	Merged-chr10-30530166-4	11.09	7.81	12.24	10.89	28.83	44.56	19.53	22.93
chr10	31186916	31187316	Merged-chr10-31187116-1	7.92	3.12	14.4	37.42	2.28	1.41	3.25	1.76
chr10	31259169	31259569	Merged-chr10-31259357-5	11.88	7.81	39.6	50.35	12.9	14.85	3.25	11.46
chr10	31285292	31285692	Merged-chr10-31285487-3	4.75	2.34	12.24	5.44	9.86	15.56	0.81	2.65
chr10	31295071	31295471	Merged-chr10-31295271-1	2.38	0.78	5.04	0.68	7.59	14.15	0	4.41
chr10	31329429	31329829	Merged-chr10-31329623-3	3.96	6.25	18	23.13	3.03	9.9	6.51	8.82
chr10	32568844	32569244	Merged-chr10-32569044-2	0.79	0.78	14.4	31.3	3.03	4.24	0.81	1.76
chr10	33670898	33671298	Merged-chr10-33671098-1	5.55	8.59	5.76	6.12	9.86	12.02	9.76	21.16
chr10	34267864	34268264	Merged-chr10-34268064-1	3.17	3.91	10.08	6.12	5.31	2.12	3.25	2.65
chr10	36743993	36744393	Merged-chr10-36744193-1	5.55	3.91	5.76	4.08	6.83	14.15	1.63	2.65
chr10	36798299	36798699	Merged-chr10-36798498-3	12.68	9.37	2.16	2.72	16.69	21.93	24.41	31.74
chr10	36857289	36857689	Merged-chr10-36857489-1	25.35	17.97	7.2	6.8	6.83	16.27	9.76	12.34
chr10	36879411	36879811	Merged-chr10-36879607-6	24.56	36.71	20.16	25.18	18.97	34.66	4.07	9.7
chr10	38606825	38607225	Merged-chr10-38607024-4	26.94	22.65	6.48	4.08	24.28	31.83	6.51	10.58
chr10	38649154	38649554	Merged-chr10-38649374-6	3.96	3.12	10.08	14.97	31.87	31.83	20.34	26.45
chr10	38713820	38714220	Merged-chr10-38714027-8	29.32	33.59	42.48	37.42	57.66	82.75	79.74	83.77
chr10	38946328	38946728	Merged-chr10-38946528-1	7.92	14.06	1.44	4.08	1.52	4.24	0	0.88
chr10	39334547	39334947	Merged-chr10-39334798-7	22.19	21.09	105.13	97.3	84.98	142.16	48.82	71.42
chr10	39343712	39344112	Merged-chr10-39343912-2	5.55	3.12	14.4	14.29	3.03	2.83	2.44	5.29
chr10	39352606	39353006	Merged-chr10-39352806-1	1.58	3.12	2.88	2.72	8.35	7.78	9.76	11.46
chr10	39359546	39359946	Merged-chr10-39359755-8	16.64	15.62	117.37	89.82	34.14	58	17.9	25.57
chr10	39402341	39402741	Merged-chr10-39402541-1	2.38	3.91	2.88	3.4	3.79	11.32	4.88	2.65
chr10	39783330	39783730	Merged-chr10-39783529-3	6.34	0.78	3.6	4.76	16.69	62.95	14.65	14.99
chr10	40292892	40293292	Merged-chr10-40293092-1	0	1.56	1.44	0.68	3.79	0.71	12.21	10.58
chr10	40638918	40639318	Merged-chr10-40639118-1	1.58	1.56	6.48	6.8	6.07	14.15	3.25	0
chr10	41012751	41013151	Merged-chr10-41012952-3	16.64	27.34	19.44	10.89	8.35	10.61	8.14	10.58
chr10	41209876	41210276	Merged-chr10-41210076-2	3.17	5.47	7.2	3.4	3.79	8.49	12.21	9.7
chr10	41215931	41216331	Merged-chr10-41216133-3	1.58	1.56	48.24	34.7	6.07	9.9	2.44	0.88
chr10	41234976	41235376	Merged-chr10-41235234-5	3.17	2.34	12.24	9.53	50.83	58	30.11	62.6
chr10	41397928	41398328	Merged-chr10-41398128-1	0.79	3.12	3.6	10.21	3.79	2.12	1.63	0.88
chr10	41529261	41529661	Merged-chr10-41529461-1	2.38	3.91	2.16	8.17	13.66	12.02	11.39	13.23
chr10	41542357	41542757	Merged-chr10-41542557-2	4.75	7.81	10.08	10.89	9.86	16.27	5.7	5.29
chr10	41613421	41613821	Merged-chr10-41613622-4	13.47	5.47	118.09	104.79	48.56	72.14	7.32	6.17
chr10	41835359	41835759	Merged-chr10-41835559-1	5.55	1.56	1.44	3.4	8.35	4.24	18.72	9.7
chr10	42285973	42286373	Merged-chr10-42286173-1	2.38	2.34	2.88	2.04	10.62	7.78	0.81	0
chr10	42449324	42449724	Merged-chr10-42449524-1	15.85	4.69	5.04	5.44	1.52	4.24	1.63	0.88
chr10	42563222	42563622	Merged-chr10-42563406-6	9.51	0	10.08	9.53	29.59	52.34	17.9	31.74
chr10	43324137	43324537	Merged-chr10-43324337-1	0	2.34	7.2	10.89	1.52	3.54	1.63	0
chr10	43442837	43443237	Merged-chr10-43443037-1	11.88	10.15	4.32	4.76	1.52	2.83	4.88	1.76
chr10	43738884	43739284	Merged-chr10-43739084-1	1.58	3.12	1.44	6.12	6.83	13.44	4.07	7.05
chr10	43752640	43753040	Merged-chr10-43752833-3	3.17	1.56	17.28	22.45	8.35	10.61	2.44	2.65
chr10	43758900	43759300	Merged-chr10-43759099-4	5.55	6.25	72	80.97	50.07	85.58	6.51	7.94
chr10	44067973	44068373	Merged-chr10-44068173-1	0.79	1.56	3.6	3.4	4.55	5.66	5.7	11.46
chr10	44249276	44249676	Merged-chr10-44249476-1	4.75	3.91	4.32	1.36	5.31	12.02	5.7	2.65
chr10	45028906	45029306	Merged-chr10-45029106-2	1.58	0.78	7.2	9.53	15.17	35.36	2.44	0.88
chr10	48770104	48770504	Merged-chr10-48770304-2	7.13	3.91	45.36	20.41	4.55	7.07	2.44	0.88
chr10	48871243	48871643	Merged-chr10-48871445-3	5.55	5.47	105.85	106.83	7.59	16.97	1.63	0.88
chr10	49479656	49480056	Merged-chr10-49479856-2	3.96	3.12	3.6	4.08	14.42	24.05	1.63	4.41
chr10	51695969	51696369	Merged-chr10-51696169-1	3.17	3.12	10.8	7.48	7.59	11.32	0.81	2.65
chr10	53091022	53091422	Merged-chr10-53091222-1	6.34	4.69	4.32	6.12	8.35	4.24	10.58	6.17
chr10	53520901	53521301	Merged-chr10-53521103-3	3.17	0.78	1.44	2.04	8.35	9.19	30.11	25.57
chr10	55819390	55819790	Merged-chr10-55819597-4	1.58	0.78	2.16	1.36	13.66	16.97	13.02	22.04
chr10	55874653	55875053	Merged-chr10-55874853-2	0.79	0	1.44	0.68	10.62	9.9	2.44	3.53
chr10	56098646	56099046	Merged-chr10-56098851-3	9.51	7.03	18.72	21.77	14.42	8.49	7.32	3.53
chr10	56179249	56179649	Merged-chr10-56179449-2	0.79	2.34	0	0.68	5.31	2.83	17.9	8.82
chr10	57814350	57814750	Merged-chr10-57814555-5	4.75	1.56	27.36	29.26	21.24	29.71	8.95	12.34
chr10	57838252	57838652	Merged-chr10-57838452-2	0.79	2.34	0.72	0.68	32.62	40.32	6.51	6.17
chr10	57925659	57926059	Merged-chr10-57925859-1	2.38	3.12	2.88	2.04	6.07	5.66	12.21	6.17
chr10	58659472	58659872	Merged-chr10-58659672-2	1.58	3.91	1.44	1.36	9.1	7.78	13.83	23.81
chr10	58749144	58749544	Merged-chr10-58749344-1	6.34	20.31	1.44	0	2.28	1.41	4.88	5.29
chr10	58893622	58894022	Merged-chr10-58893818-4	6.34	3.91	23.76	25.86	25.04	33.24	26.04	34.39
chr10	58902124	58902524	Merged-chr10-58902324-2	3.96	7.03	12.96	20.41	1.52	4.95	13.83	13.23
chr10	59006129	59006529	Merged-chr10-59006330-3	6.34	2.34	2.16	0.68	11.38	14.85	6.51	15.87
chr10	59172110	59172510	Merged-chr10-59172310-1	2.38	5.47	7.2	1.36	15.17	30.41	7.32	12.34
chr10	59284039	59284439	Merged-chr10-59284227-3	4.75	3.12	11.52	25.18	8.35	7.07	2.44	7.05
chr10	59362073	59362473	Merged-chr10-59362273-3	7.92	3.91	7.92	6.8	6.83	21.22	27.67	35.27
chr10	59378851	59379251	Merged-chr10-59379057-5	13.47	10.15	49.68	40.83	62.97	97.61	56.96	78.48
chr10	59411584	59411984	Merged-chr10-59411784-1	11.88	9.37	18	10.21	38.69	70.02	20.34	67.01
chr10	59414713	59415113	Merged-chr10-59414908-3	17.43	17.97	20.88	16.33	46.28	77.09	33.36	58.2
chr10	59546539	59546939	Merged-chr10-59546745-3	6.34	2.34	6.48	6.12	40.97	50.22	8.95	25.57
chr10	59660108	59660508	Merged-chr10-59660308-1	11.88	6.25	1.44	1.36	5.31	7.07	4.88	9.7
chr10	59711191	59711591	Merged-chr10-59711391-2	4.75	6.25	39.6	57.16	7.59	9.9	3.25	4.41
chr10	59740136	59740536	Merged-chr10-59740336-1	4.75	7.81	12.24	12.25	9.86	14.15	8.95	11.46
chr10	59753328	59753728	Merged-chr10-59753528-1	2.38	2.34	10.08	6.12	7.59	7.07	1.63	0.88
chr10	60577058	60577458	Merged-chr10-60577258-2	2.38	7.03	23.04	17.69	4.55	6.37	1.63	0
chr10	60618327	60618727	Merged-chr10-60618527-2	6.34	8.59	25.92	44.23	2.28	4.24	0.81	3.53
chr10	60620874	60621274	Merged-chr10-60621065-4	3.96	1.56	11.52	10.21	48.56	43.85	10.58	21.16
chr10	60649713	60650113	Merged-chr10-60649913-2	2.38	0	0	2.04	6.83	6.37	13.02	20.28
chr10	60793747	60794147	Merged-chr10-60793946-3	18.22	30.46	44.64	46.27	3.79	7.78	7.32	7.94
chr10	61094572	61094972	Merged-chr10-61094774-3	1.58	0	2.16	0.68	19.73	16.27	13.02	21.16
chr10	61102223	61102623	Merged-chr10-61102406-4	0.79	3.12	7.92	6.8	27.31	32.54	46.38	48.5
chr10	61124812	61125212	Merged-chr10-61125046-4	8.72	6.25	46.8	70.77	26.55	32.54	4.07	7.94
chr10	62064809	62065209	Merged-chr10-62065006-3	0.79	7.81	16.56	6.8	12.9	13.44	8.95	5.29
chr10	62237371	62237771	Merged-chr10-62237571-2	3.17	2.34	0	2.04	13.66	21.22	10.58	7.05
chr10	62255068	62255468	Merged-chr10-62255264-7	11.09	17.19	21.6	14.97	16.69	29.71	20.34	18.52
chr10	66521062	66521462	Merged-chr10-66521262-2	13.47	11.72	2.16	4.76	6.83	5.66	10.58	10.58
chr10	66560506	66560906	Merged-chr10-66560706-1	6.34	7.03	5.76	12.93	12.9	17.68	4.07	3.53
